"COUNTRY","Country","BIRTH","Place of birth","HATLEV1D","Educational attainment","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","FB","Foreign-born","M","Medium","2021","2021","PC","Percentage","0","Units",,,67.4,,
"USA","United States","FB","Foreign-born","M","Medium","2022","2022","PC","Percentage","0","Units",,,71.1,,
"USA","United States","FB","Foreign-born","H","High","2015","2015","PC","Percentage","0","Units",,,77.4,,
"USA","United States","FB","Foreign-born","H","High","2016","2016","PC","Percentage","0","Units",,,78,,
"USA","United States","FB","Foreign-born","H","High","2017","2017","PC","Percentage","0","Units",,,78.2,,
"USA","United States","FB","Foreign-born","H","High","2018","2018","PC","Percentage","0","Units",,,78.3,,
"USA","United States","FB","Foreign-born","H","High","2019","2019","PC","Percentage","0","Units",,,79.2,,
"USA","United States","FB","Foreign-born","H","High","2020","2020","PC","Percentage","0","Units",,,76.1,,
"USA","United States","FB","Foreign-born","H","High","2021","2021","PC","Percentage","0","Units",,,77.9,,
"USA","United States","FB","Foreign-born","H","High","2022","2022","PC","Percentage","0","Units",,,79.7,,
"BRA","Brazil","FB","Foreign-born","T","Total","2000","2000","PC","Percentage","0","Units",,,44,,
"BRA","Brazil","FB","Foreign-born","L","Low","2000","2000","PC","Percentage","0","Units",,,29.7,,
"BRA","Brazil","FB","Foreign-born","H","High","2000","2000","PC","Percentage","0","Units",,,70.9,,
"CHL","Chile","FB","Foreign-born","T","Total","2015","2015","PC","Percentage","0","Units",,,81.6,,
"CHL","Chile","FB","Foreign-born","T","Total","2017","2017","PC","Percentage","0","Units",,,81,,
"CHL","Chile","FB","Foreign-born","T","Total","2020","2020","PC","Percentage","0","Units",,,77.7,,
"CHL","Chile","FB","Foreign-born","T","Total","2021","2021","PC","Percentage","0","Units",,,74,,
"CHL","Chile","FB","Foreign-born","T","Total","2022","2022","PC","Percentage","0","Units",,,75.5,,
"CHL","Chile","FB","Foreign-born","L","Low","2015","2015","PC","Percentage","0","Units",,,79.9,,
"CHL","Chile","FB","Foreign-born","L","Low","2017","2017","PC","Percentage","0","Units",,,73.7,,
"CHL","Chile","FB","Foreign-born","L","Low","2020","2020","PC","Percentage","0","Units",,,73.7,,
"CHL","Chile","FB","Foreign-born","L","Low","2021","2021","PC","Percentage","0","Units",,,73.7,,
"CHL","Chile","FB","Foreign-born","M","Medium","2015","2015","PC","Percentage","0","Units",,,80.9,,
"CHL","Chile","FB","Foreign-born","M","Medium","2017","2017","PC","Percentage","0","Units",,,81.7,,
"CHL","Chile","FB","Foreign-born","M","Medium","2020","2020","PC","Percentage","0","Units",,,81.7,,
"CHL","Chile","FB","Foreign-born","M","Medium","2021","2021","PC","Percentage","0","Units",,,81.7,,
"CHL","Chile","FB","Foreign-born","H","High","2015","2015","PC","Percentage","0","Units",,,86.6,,
"CHL","Chile","FB","Foreign-born","H","High","2017","2017","PC","Percentage","0","Units",,,85.1,,
"CHL","Chile","FB","Foreign-born","H","High","2020","2020","PC","Percentage","0","Units",,,85.2,,
"CHL","Chile","FB","Foreign-born","H","High","2021","2021","PC","Percentage","0","Units",,,85.1,,
"EST","Estonia","FB","Foreign-born","T","Total","2015","2015","PC","Percentage","0","Units",,,70.7,,
"EST","Estonia","FB","Foreign-born","T","Total","2016","2016","PC","Percentage","0","Units",,,71.2,,
"EST","Estonia","FB","Foreign-born","T","Total","2017","2017","PC","Percentage","0","Units",,,72.1,,
"EST","Estonia","FB","Foreign-born","T","Total","2018","2018","PC","Percentage","0","Units",,,70.6,,
"EST","Estonia","FB","Foreign-born","T","Total","2019","2019","PC","Percentage","0","Units",,,75.8,,
"EST","Estonia","FB","Foreign-born","T","Total","2020","2020","PC","Percentage","0","Units",,,74.8,,
"EST","Estonia","FB","Foreign-born","T","Total","2021","2021","PC","Percentage","0","Units",,,71.2,,
"EST","Estonia","FB","Foreign-born","T","Total","2022","2022","PC","Percentage","0","Units",,,74.7,,
"EST","Estonia","FB","Foreign-born","L","Low","2015","2015","PC","Percentage","0","Units",,,47.2,,
"EST","Estonia","FB","Foreign-born","L","Low","2016","2016","PC","Percentage","0","Units",,,55.3,,
"EST","Estonia","FB","Foreign-born","L","Low","2017","2017","PC","Percentage","0","Units",,,64.1,,
"EST","Estonia","FB","Foreign-born","L","Low","2018","2018","PC","Percentage","0","Units",,,51.6,,
"EST","Estonia","FB","Foreign-born","L","Low","2019","2019","PC","Percentage","0","Units",,,64,,
"EST","Estonia","FB","Foreign-born","L","Low","2020","2020","PC","Percentage","0","Units",,,64,,
"EST","Estonia","FB","Foreign-born","L","Low","2021","2021","PC","Percentage","0","Units",,,50.6,,
"EST","Estonia","FB","Foreign-born","L","Low","2022","2022","PC","Percentage","0","Units",,,54.6,,
"EST","Estonia","FB","Foreign-born","M","Medium","2015","2015","PC","Percentage","0","Units",,,69.7,,
"EST","Estonia","FB","Foreign-born","M","Medium","2016","2016","PC","Percentage","0","Units",,,70,,
"EST","Estonia","FB","Foreign-born","M","Medium","2017","2017","PC","Percentage","0","Units",,,70.5,,
"EST","Estonia","FB","Foreign-born","M","Medium","2018","2018","PC","Percentage","0","Units",,,67.9,,
"EST","Estonia","FB","Foreign-born","M","Medium","2019","2019","PC","Percentage","0","Units",,,71.6,,
"EST","Estonia","FB","Foreign-born","M","Medium","2020","2020","PC","Percentage","0","Units",,,74.8,,
"EST","Estonia","FB","Foreign-born","M","Medium","2021","2021","PC","Percentage","0","Units",,,70,,
"EST","Estonia","FB","Foreign-born","M","Medium","2022","2022","PC","Percentage","0","Units",,,73.2,,
"EST","Estonia","FB","Foreign-born","H","High","2015","2015","PC","Percentage","0","Units",,,75.5,,
"EST","Estonia","FB","Foreign-born","H","High","2016","2016","PC","Percentage","0","Units",,,75.4,,
"EST","Estonia","FB","Foreign-born","H","High","2017","2017","PC","Percentage","0","Units",,,75.8,,
"EST","Estonia","FB","Foreign-born","H","High","2018","2018","PC","Percentage","0","Units",,,76.6,,
"EST","Estonia","FB","Foreign-born","H","High","2019","2019","PC","Percentage","0","Units",,,81.2,,
"EST","Estonia","FB","Foreign-born","H","High","2020","2020","PC","Percentage","0","Units",,,77.7,,
"EST","Estonia","FB","Foreign-born","H","High","2021","2021","PC","Percentage","0","Units",,,75.1,,
"EST","Estonia","FB","Foreign-born","H","High","2022","2022","PC","Percentage","0","Units",,,78.7,,
"IDN","Indonesia","FB","Foreign-born","T","Total","2000","2000","PC","Percentage","0","Units",,,57.4,,
"IDN","Indonesia","FB","Foreign-born","L","Low","2000","2000","PC","Percentage","0","Units",,,35.8,,
"IDN","Indonesia","FB","Foreign-born","H","High","2000","2000","PC","Percentage","0","Units",,,77.8,,
"ISR","Israel","FB","Foreign-born","T","Total","2015","2015","PC","Percentage","0","Units",,,80.2,,
"ISR","Israel","FB","Foreign-born","T","Total","2016","2016","PC","Percentage","0","Units",,,80.9,,
"ISR","Israel","FB","Foreign-born","T","Total","2017","2017","PC","Percentage","0","Units",,,81.2,,
"ISR","Israel","FB","Foreign-born","T","Total","2018","2018","PC","Percentage","0","Units",,,81.2,,
"ISR","Israel","FB","Foreign-born","T","Total","2019","2019","PC","Percentage","0","Units",,,81.6,,
"ISR","Israel","FB","Foreign-born","T","Total","2020","2020","PC","Percentage","0","Units",,,78.3,,
"ISR","Israel","FB","Foreign-born","T","Total","2021","2021","PC","Percentage","0","Units",,,77.9,,
"ISR","Israel","FB","Foreign-born","L","Low","2015","2015","PC","Percentage","0","Units",,,65,,
"ISR","Israel","FB","Foreign-born","L","Low","2016","2016","PC","Percentage","0","Units",,,85.4,,
"ISR","Israel","FB","Foreign-born","L","Low","2017","2017","PC","Percentage","0","Units",,,66.2,,
"ISR","Israel","FB","Foreign-born","L","Low","2018","2018","PC","Percentage","0","Units",,,65.5,,
"ISR","Israel","FB","Foreign-born","L","Low","2019","2019","PC","Percentage","0","Units",,,66.1,,
"ISR","Israel","FB","Foreign-born","L","Low","2020","2020","PC","Percentage","0","Units",,,65.8,,
"ISR","Israel","FB","Foreign-born","L","Low","2021","2021","PC","Percentage","0","Units",,,65.8,,
"ISR","Israel","FB","Foreign-born","M","Medium","2015","2015","PC","Percentage","0","Units",,,76.7,,
"ISR","Israel","FB","Foreign-born","M","Medium","2016","2016","PC","Percentage","0","Units",,,89.6,,
"ISR","Israel","FB","Foreign-born","M","Medium","2017","2017","PC","Percentage","0","Units",,,77.8,,
"ISR","Israel","FB","Foreign-born","M","Medium","2018","2018","PC","Percentage","0","Units",,,76.6,,
"ISR","Israel","FB","Foreign-born","M","Medium","2019","2019","PC","Percentage","0","Units",,,78.4,,
"ISR","Israel","FB","Foreign-born","M","Medium","2020","2020","PC","Percentage","0","Units",,,76.7,,
"ISR","Israel","FB","Foreign-born","M","Medium","2021","2021","PC","Percentage","0","Units",,,76.7,,
"ISR","Israel","FB","Foreign-born","H","High","2015","2015","PC","Percentage","0","Units",,,84.5,,
"ISR","Israel","FB","Foreign-born","H","High","2016","2016","PC","Percentage","0","Units",,,65.1,,
"ISR","Israel","FB","Foreign-born","H","High","2017","2017","PC","Percentage","0","Units",,,85.1,,
"ISR","Israel","FB","Foreign-born","H","High","2018","2018","PC","Percentage","0","Units",,,85.8,,
"ISR","Israel","FB","Foreign-born","H","High","2019","2019","PC","Percentage","0","Units",,,85.5,,
"ISR","Israel","FB","Foreign-born","H","High","2020","2020","PC","Percentage","0","Units",,,85,,
"ISR","Israel","FB","Foreign-born","H","High","2021","2021","PC","Percentage","0","Units",,,85,,
"RUS","Russia","FB","Foreign-born","T","Total","2000","2000","PC","Percentage","0","Units",,,60.7,,
"RUS","Russia","FB","Foreign-born","L","Low","2000","2000","PC","Percentage","0","Units",,,32.4,,
"RUS","Russia","FB","Foreign-born","H","High","2000","2000","PC","Percentage","0","Units",,,76.4,,
"SVN","Slovenia","FB","Foreign-born","T","Total","2015","2015","PC","Percentage","0","Units",,,64,,
"SVN","Slovenia","FB","Foreign-born","T","Total","2016","2016","PC","Percentage","0","Units",,,64.6,,
"SVN","Slovenia","FB","Foreign-born","T","Total","2017","2017","PC","Percentage","0","Units",,,68.6,,
"SVN","Slovenia","FB","Foreign-born","T","Total","2018","2018","PC","Percentage","0","Units",,,70,,
"SVN","Slovenia","FB","Foreign-born","T","Total","2019","2019","PC","Percentage","0","Units",,,71,,
"SVN","Slovenia","FB","Foreign-born","T","Total","2020","2020","PC","Percentage","0","Units",,,68.6,,
"SVN","Slovenia","FB","Foreign-born","T","Total","2021","2021","PC","Percentage","0","Units",,,67.6,,
"SVN","Slovenia","FB","Foreign-born","T","Total","2022","2022","PC","Percentage","0","Units",,,69.8,,
"SVN","Slovenia","FB","Foreign-born","L","Low","2015","2015","PC","Percentage","0","Units",,,49.2,,
"SVN","Slovenia","FB","Foreign-born","L","Low","2016","2016","PC","Percentage","0","Units",,,53.2,,
"SVN","Slovenia","FB","Foreign-born","L","Low","2017","2017","PC","Percentage","0","Units",,,53.8,,
"SVN","Slovenia","FB","Foreign-born","L","Low","2018","2018","PC","Percentage","0","Units",,,56.6,,
"SVN","Slovenia","FB","Foreign-born","L","Low","2019","2019","PC","Percentage","0","Units",,,55.3,,
"SVN","Slovenia","FB","Foreign-born","L","Low","2020","2020","PC","Percentage","0","Units",,,53.7,,
"SVN","Slovenia","FB","Foreign-born","L","Low","2021","2021","PC","Percentage","0","Units",,,41.3,,
"SVN","Slovenia","FB","Foreign-born","L","Low","2022","2022","PC","Percentage","0","Units",,,44.9,,
"SVN","Slovenia","FB","Foreign-born","M","Medium","2015","2015","PC","Percentage","0","Units",,,68.7,,
"SVN","Slovenia","FB","Foreign-born","M","Medium","2016","2016","PC","Percentage","0","Units",,,66.3,,
"SVN","Slovenia","FB","Foreign-born","M","Medium","2017","2017","PC","Percentage","0","Units",,,70.4,,
"SVN","Slovenia","FB","Foreign-born","M","Medium","2018","2018","PC","Percentage","0","Units",,,72.9,,
"SVN","Slovenia","FB","Foreign-born","M","Medium","2019","2019","PC","Percentage","0","Units",,,74.9,,
"SVN","Slovenia","FB","Foreign-born","M","Medium","2020","2020","PC","Percentage","0","Units",,,74.5,,
"SVN","Slovenia","FB","Foreign-born","M","Medium","2021","2021","PC","Percentage","0","Units",,,72.9,,
"SVN","Slovenia","FB","Foreign-born","M","Medium","2022","2022","PC","Percentage","0","Units",,,75.6,,
"SVN","Slovenia","FB","Foreign-born","H","High","2015","2015","PC","Percentage","0","Units",,,74.4,,
"SVN","Slovenia","FB","Foreign-born","H","High","2016","2016","PC","Percentage","0","Units",,,78.6,,
"SVN","Slovenia","FB","Foreign-born","H","High","2017","2017","PC","Percentage","0","Units",,,81,,
"SVN","Slovenia","FB","Foreign-born","H","High","2018","2018","PC","Percentage","0","Units",,,79.8,,
"SVN","Slovenia","FB","Foreign-born","H","High","2019","2019","PC","Percentage","0","Units",,,82.3,,
"SVN","Slovenia","FB","Foreign-born","H","High","2020","2020","PC","Percentage","0","Units",,,85.6,,
"SVN","Slovenia","FB","Foreign-born","H","High","2021","2021","PC","Percentage","0","Units",,,81.7,,
"SVN","Slovenia","FB","Foreign-born","H","High","2022","2022","PC","Percentage","0","Units",,,82.6,,
"ZAF","South Africa","FB","Foreign-born","T","Total","2007","2007","PC","Percentage","0","Units",,,63.7,,
"ZAF","South Africa","FB","Foreign-born","L","Low","2007","2007","PC","Percentage","0","Units",,,60.8,,
"ZAF","South Africa","FB","Foreign-born","H","High","2007","2007","PC","Percentage","0","Units",,,75.3,,
"EU27","European Union (27 countries)","FB","Foreign-born","T","Total","2007","2007","PC","Percentage","0","Units",,,67.3,,
"EU27","European Union (27 countries)","FB","Foreign-born","T","Total","2008","2008","PC","Percentage","0","Units",,,67.9,,
"EU27","European Union (27 countries)","FB","Foreign-born","T","Total","2009","2009","PC","Percentage","0","Units",,,65.6,,
"EU27","European Union (27 countries)","FB","Foreign-born","T","Total","2010","2010","PC","Percentage","0","Units",,,65.8,,
"EU27","European Union (27 countries)","FB","Foreign-born","T","Total","2011","2011","PC","Percentage","0","Units",,,66.2,,
"EU27","European Union (27 countries)","FB","Foreign-born","T","Total","2012","2012","PC","Percentage","0","Units",,,65.4,,
"EU27","European Union (27 countries)","FB","Foreign-born","L","Low","2007","2007","PC","Percentage","0","Units",,,57.8,,
"EU27","European Union (27 countries)","FB","Foreign-born","L","Low","2008","2008","PC","Percentage","0","Units",,,57.1,,
"EU27","European Union (27 countries)","FB","Foreign-born","L","Low","2009","2009","PC","Percentage","0","Units",,,54.6,,
"EU27","European Union (27 countries)","FB","Foreign-born","L","Low","2010","2010","PC","Percentage","0","Units",,,54.8,,
"EU27","European Union (27 countries)","FB","Foreign-born","L","Low","2011","2011","PC","Percentage","0","Units",,,54.8,,
"EU27","European Union (27 countries)","FB","Foreign-born","L","Low","2012","2012","PC","Percentage","0","Units",,,53.2,,
"EU27","European Union (27 countries)","FB","Foreign-born","M","Medium","2007","2007","PC","Percentage","0","Units",,,71.1,,
"EU27","European Union (27 countries)","FB","Foreign-born","M","Medium","2008","2008","PC","Percentage","0","Units",,,72.1,,
"EU27","European Union (27 countries)","FB","Foreign-born","M","Medium","2009","2009","PC","Percentage","0","Units",,,68.7,,
"EU27","European Union (27 countries)","FB","Foreign-born","M","Medium","2010","2010","PC","Percentage","0","Units",,,69.4,,
"EU27","European Union (27 countries)","FB","Foreign-born","M","Medium","2011","2011","PC","Percentage","0","Units",,,69.5,,
"EU27","European Union (27 countries)","FB","Foreign-born","M","Medium","2012","2012","PC","Percentage","0","Units",,,68.7,,
"EU27","European Union (27 countries)","FB","Foreign-born","H","High","2007","2007","PC","Percentage","0","Units",,,76.5,,
"EU27","European Union (27 countries)","FB","Foreign-born","H","High","2008","2008","PC","Percentage","0","Units",,,76.8,,
"EU27","European Union (27 countries)","FB","Foreign-born","H","High","2009","2009","PC","Percentage","0","Units",,,76,,
"EU27","European Union (27 countries)","FB","Foreign-born","H","High","2010","2010","PC","Percentage","0","Units",,,75.5,,
"EU27","European Union (27 countries)","FB","Foreign-born","H","High","2011","2011","PC","Percentage","0","Units",,,75.7,,
"EU27","European Union (27 countries)","FB","Foreign-born","H","High","2012","2012","PC","Percentage","0","Units",,,75.3,,
"AUS","Australia","NB","Native-born","T","Total","2015","2015","PC","Percentage","0","Units",,,77.2,,
"AUS","Australia","NB","Native-born","T","Total","2016","2016","PC","Percentage","0","Units",,,77.6,,
"AUS","Australia","NB","Native-born","T","Total","2017","2017","PC","Percentage","0","Units",,,78.1,,
"AUS","Australia","NB","Native-born","T","Total","2018","2018","PC","Percentage","0","Units",,,78.6,,
"AUS","Australia","NB","Native-born","T","Total","2019","2019","PC","Percentage","0","Units",,,79.3,,
"AUS","Australia","NB","Native-born","T","Total","2020","2020","PC","Percentage","0","Units",,,73.7,,
"AUS","Australia","NB","Native-born","T","Total","2021","2021","PC","Percentage","0","Units",,,75.7,,
"AUS","Australia","NB","Native-born","T","Total","2022","2022","PC","Percentage","0","Units",,,77.5,,
"AUT","Austria","NB","Native-born","T","Total","2015","2015","PC","Percentage","0","Units",,,77.4,,
"AUT","Austria","NB","Native-born","T","Total","2016","2016","PC","Percentage","0","Units",,,78.2,,
